ped. #,time (s),x (cm),y (cm)
36,287.490072,-279.338,17.3946
36,287.523439,-274.892,18.5915
36,287.556806,-270.276,19.2754
36,287.590173,-264.804,19.9594
36,287.62354,-260.017,20.6433
36,287.656907,-255.828,22.0967
36,287.690274,-251.126,21.6692
36,287.723641,-245.825,23.0371
36,287.757008,-240.867,23.379
36,287.790375,-236.165,24.6614
36,287.823742,-232.147,24.5759
36,287.857109,-227.188,25.0889
36,287.890476,-222.059,25.0889
36,287.923843,-217.784,25.0889
36,287.95721,-212.654,25.0889
36,287.990577,-208.722,24.4049
36,288.023944,-203.763,24.063
36,288.057311,-199.831,23.379
36,288.090678,-194.701,23.379
36,288.124045,-189.572,23.379
36,288.157412,-184.508,23.9051
36,288.190779,-180.168,23.379
36,288.224146,-174.611,22.9516
36,288.257513,-169.909,22.5241
36,288.29088,-165.207,22.0967
36,288.324247,-160.077,22.0967
36,288.357614,-155.802,22.0967
36,288.390981,-151.1,22.5241
36,288.424348,-146.398,22.0967
36,288.457715,-142.124,22.9516
36,288.491082,-137.422,21.6692
36,288.524449,-133.575,22.9516
36,288.557816,-128.36,22.6951
36,288.591183,-123.743,23.379
36,288.62455,-119.639,23.0371
36,288.657917,-114.339,23.379
36,288.691284,-110.064,23.379
36,288.724651,-105.362,24.6614
36,288.758018,-100.404,24.3195
36,288.791385,-95.8596,25.878
36,288.824752,-90.7301,25.878
36,288.858119,-85.6992,26.3713
36,288.891486,-80.6552,25.7728
36,288.924853,-75.8676,26.7987
36,288.95822,-71.1656,26.3713
36,288.991587,-66.4635,26.7987
36,289.024954,-61.2314,26.0806
36,289.058321,-56.632,25.5163
36,289.091688,-51.9299,25.0889
36,289.125055,-47.1424,25.7728
36,289.158422,-43.0388,24.063
36,289.191789,-38.2512,24.234
36,289.225156,-33.1217,23.379
36,289.258523,-25.4275,23.379
36,289.29189,-22.0078,21.6692
36,289.325257,-18.9401,21.116
36,289.358624,-14.6555,20.9853
36,289.391991,-10.0389,19.9594
36,289.425358,-6.19181,21.2417
36,289.458725,-1.42401,21.1431
36,289.492092,2.95577,20.3013
36,289.525459,7.91434,19.9594
36,289.558826,12.7019,21.4982
36,289.592193,16.9764,20.1304
36,289.62556,22.4479,19.9594
36,289.658927,26.2951,21.2417
36,289.692294,30.9971,20.8143
36,289.725661,36.1266,19.9594
36,289.759028,41.2561,19.9594
36,289.792395,44.6758,20.8143
36,289.825762,49.8053,20.8143
36,289.859129,54.5074,21.2417
36,289.892496,60.9192,21.6692
36,289.925863,65.1938,21.6692
36,289.95923,70.3233,21.6692
36,289.992597,75.0254,22.9516
36,290.025964,81.3518,23.6355
36,290.059331,85.7119,23.379
36,290.092698,91.3543,22.6951
36,290.126065,96.3983,22.9516
36,290.159432,101.955,22.5241
36,290.192799,107.085,21.6692
36,290.226166,112.214,21.6692
36,290.259533,117.344,21.6692
36,290.2929,122.002,21.1386
36,290.326267,127.603,19.9594
36,290.359634,132.732,19.1045
36,290.393001,136.921,18.506
36,290.426368,142.307,17.9076
36,290.459735,147.608,17.5656
36,290.493102,152.198,16.4082
36,290.526469,158.38,15.6848
36,290.559836,162.654,15.6848
36,290.593203,167.784,14.8299
36,290.62657,171.631,16.1122
36,290.659937,176.761,16.1122
36,290.693304,182.318,16.5397
36,290.726671,187.447,16.5397
36,290.760038,191.722,16.5397
36,290.793405,197.364,17.2236
36,290.826772,201.553,16.9672
36,290.860139,206.768,17.5656
36,290.893506,211.898,18.0786
36,290.926873,216.856,18.4205
36,290.96024,222.071,18.677
36,290.993607,227.628,19.1045
36,291.026974,232.672,20.2158
36,291.060341,237.716,20.3013
36,291.093708,243.359,20.9853
36,291.127075,247.89,20.7288
36,291.160442,252.934,20.6433
36,291.193809,258.405,19.9594
36,291.227176,261.996,20.4723
36,291.260543,267.809,19.9594
36,291.29391,272.255,20.4723
36,291.327277,277.042,20.3013
36,291.360644,282.258,20.2158
36,291.394011,287.472,19.1045
36,291.427378,292.175,18.677
36,291.460745,298.586,17.3946
36,291.494112,302.861,17.3946
36,291.527479,307.991,17.3946
36,291.560846,312.693,16.9672
36,291.594213,318.25,17.3946
36,291.62758,323.379,17.3946
36,291.660947,328.509,17.3946
36,291.694314,333.638,17.3946
36,291.727681,338.597,18.5915
36,291.761048,342.529,17.2236
36,291.794415,347.06,19.019
36,291.827782,352.446,19.1045
36,291.861149,356.721,19.1045
36,291.894516,361.127,20.617
36,291.927883,366.296,21.3272
36,291.96125,371.254,20.8143
36,291.994617,376.384,21.6692
36,292.027984,382.368,22.5241
36,292.061351,387.498,22.5241
36,292.094718,392.627,24.234
36,292.128085,397.757,24.234
36,292.161452,402.886,24.234
36,292.194819,408.016,24.234
36,292.228186,413.145,24.234
36,292.261553,417.762,24.405
36,292.29492,423.404,24.234
36,292.328287,426.397,23.8065
36,292.361654,431.954,23.379
36,292.395021,435.373,23.379
36,292.428388,440.503,22.5241
36,292.461755,445.205,22.9516
36,292.495122,453.327,21.6692
36,292.528489,458.43,22.1427
36,292.561856,462.303,22.0967
36,292.595223,464.35,22.2023
36,292.62859,468.045,20.5601
36,292.661957,472.264,20.0179
36,292.695324,480.684,19.1045
36,292.728691,485.813,19.1045
36,292.762058,490.943,19.1045
36,292.795425,496.927,19.1045
36,292.828792,501.202,19.1045
36,292.862159,505.477,19.1045
36,292.895526,510.606,19.1045
36,292.928893,515.308,19.5319
36,292.96226,520.865,19.1045
36,292.995627,524.798,19.2754
36,293.028994,529.842,19.5319
36,293.062361,534.807,20.4197
36,293.095728,541.383,20.8143
36,293.129095,546.581,21.2306
36,293.162462,552.208,22.0028
36,293.195829,557.405,22.3432
36,293.229196,562.718,22.7122
37,293.262563,-603.179,86.8844
37,293.29593,-598.538,87.0367
37,293.329297,-593.989,87.3018
37,293.362664,-589.245,87.4983
37,293.396031,-584.399,87.9231
37,293.429398,-580.269,88.3528
37,293.462765,-575.14,90.0626
37,293.496132,-570.865,90.0626
37,293.529499,-566.59,91.7725
37,293.562866,-561.461,91.7725
37,293.596233,-557.186,91.7725
37,293.6296,-552.649,92.167
37,293.662967,-548.637,91.7725
37,293.696334,-544.363,91.7725
37,293.729701,-539.233,91.7725
37,293.763068,-535.813,91.7725
37,293.796435,-532.394,91.7725
37,293.829802,-527.264,90.0626
37,293.863169,-522.99,90.9176
37,293.896536,-518.715,90.0626
37,293.929903,-514.013,89.6352
37,293.96327,-509.311,88.3528
37,293.996637,-504.609,87.0704
37,294.030004,-500.334,86.2155
37,294.063371,-496.06,85.3606
37,294.096738,-492.734,85.3502
37,294.130105,-488.374,83.8363
37,294.163472,-485.308,84.6043
37,294.196839,-482.809,83.2233
37,294.230206,-477.811,81.3162
37,294.263573,-471.267,82.7958
37,294.29694,-466.138,82.7958
37,294.330307,-462.291,81.5135
37,294.363674,-458.016,82.3684
37,294.397041,-453.314,82.7958
37,294.430408,-449.467,82.3684
37,294.463775,-444.337,82.3684
37,294.497142,-440.063,83.2233
37,294.530509,-434.933,83.2233
37,294.563876,-430.659,84.0782
37,294.597243,-425.956,84.5057
37,294.63061,-422.109,84.9331
37,294.663977,-416.98,85.788
37,294.697344,-413.56,84.9331
37,294.730711,-408.431,84.9331
37,294.764078,-404.122,86.0274
37,294.797445,-399.881,85.788
37,294.830812,-396.462,84.9331
37,294.864179,-391.332,84.9331
37,294.897546,-387.485,85.3606
37,294.930913,-381.757,84.5912
37,294.96428,-378.081,84.5057
37,294.997647,-373.807,83.6508
37,295.031014,-369.532,82.7958
37,295.064381,-365.257,81.9409
37,295.097748,-359.7,80.6585
37,295.131115,-356.281,79.8036
37,295.164482,-351.835,78.6067
37,295.197849,-347.732,78.0938
37,295.231216,-342.773,76.7259
37,295.264583,-338.755,76.8114
37,295.29795,-334.395,76.213
37,295.331317,-329.949,75.871
37,295.364684,-326.359,75.529
37,295.398051,-321.229,75.529
37,295.431418,-316.783,75.1871
37,295.464785,-312.68,74.6741
37,295.498152,-307.978,75.1016
37,295.531519,-302.763,75.358
37,295.564886,-299.001,74.6741
37,295.598253,-294.214,75.358
37,295.63162,-289.426,76.042
37,295.664987,-285.322,76.384
37,295.698354,-281.048,76.384
37,295.731721,-276.773,76.384
37,295.765088,-271.644,77.2389
37,295.798455,-268.224,76.384
37,295.831822,-263.095,77.2389
37,295.865189,-258.393,77.6663
37,295.898556,-254.118,76.8114
37,295.931923,-249.416,76.384
37,295.96529,-245.141,76.384
37,295.998657,-240.867,75.529
37,296.032024,-235.737,74.6741
37,296.065391,-231.66,74.5426
37,296.098758,-227.188,73.8192
37,296.132125,-222.059,72.9643
37,296.165492,-217.357,71.6819
37,296.198859,-213.082,71.6819
37,296.232226,-208.38,70.3995
37,296.265593,-203.763,70.2285
37,296.29896,-200.002,69.2026
37,296.332327,-195.556,68.6897
37,296.365694,-190.427,68.6897
37,296.399061,-185.297,68.6897
37,296.432428,-181.023,68.6897
37,296.465795,-176.748,68.6897
37,296.499162,-172.473,68.6897
37,296.532529,-167.344,68.6897
37,296.565896,-162.043,69.0317
37,296.599263,-156.914,69.0317
37,296.63263,-153.665,69.5446
37,296.665997,-148.536,70.3995
37,296.699364,-143.406,71.2544
37,296.732731,-138.362,71.8529
37,296.766098,-133.147,72.1094
37,296.799465,-128.445,72.5368
37,296.832832,-124.598,73.8192
37,296.866199,-119.468,73.8192
37,296.899566,-115.194,73.8192
37,296.932933,-110.064,73.8192
37,296.9663,-106.645,73.8192
37,296.999667,-101.515,74.6741
37,297.033034,-97.2406,74.6741
37,297.066401,-92.1111,74.6741
37,297.099768,-86.6396,73.6482
37,297.133135,-83.5619,73.8192
37,297.166502,-78.4324,73.8192
37,297.199869,-73.3029,73.8192
37,297.233236,-67.3184,72.1094
37,297.266603,-63.8988,72.1094
37,297.29997,-57.9143,72.1094
37,297.333337,-53.6397,72.1094
37,297.366704,-49.3652,72.1094
37,297.400071,-44.2357,72.1094
37,297.433438,-39.1061,72.1094
37,297.466805,-34.8316,72.9643
37,297.500172,-30.557,73.8192
37,297.533539,-22.8627,72.9643
37,297.566906,-19.7379,74.792
37,297.600273,-15.701,74.8002
37,297.63364,-10.4664,73.3917
37,297.667007,-7.53993,76.0551
37,297.700374,-3.19959,77.2389
37,297.733741,4.49467,78.9487
37,297.767108,8.76926,78.9487
37,297.800475,14.8241,79.693
37,297.833842,16.4635,78.9487
37,297.867209,21.593,82.3684
37,297.900576,26.7225,83.2233
37,297.933943,31.852,84.0782
37,297.96731,36.1266,84.0782
37,298.000677,40.4012,84.9331
37,298.034044,45.3597,84.5912
37,298.067411,49.2923,84.7621
37,298.100778,53.225,85.788
37,298.134145,58.3545,85.788
37,298.167512,63.484,85.788
37,298.200879,66.9037,85.788
37,298.234246,72.0332,85.788
37,298.267613,75.4529,84.9331
37,298.30098,80.5824,84.9331
37,298.334347,84.8569,84.0782
37,298.367714,89.1315,84.0782
37,298.401081,94.261,84.0782
37,298.434448,98.5356,84.0782
37,298.467815,103.665,84.0782
37,298.501182,108.795,84.0782
37,298.534549,113.069,85.788
37,298.567916,117.344,85.788
37,298.601283,122.473,85.788
37,298.63465,126.748,86.643
37,298.668017,131.877,87.4979
37,298.701384,136.152,87.4979
37,298.734751,142.961,87.7896
37,298.768118,146.522,88.4232
37,298.801485,150.686,90.0626
37,298.834852,155.815,90.9176
37,298.868219,160.945,91.7725
37,298.901586,165.219,92.6274
37,298.934953,170.349,92.6274
37,298.96832,175.478,93.4823
37,299.001687,179.753,93.4823
37,299.035054,184.882,93.4823
37,299.068421,189.584,93.0549
37,299.101788,194.286,94.3372
37,299.135155,198.561,93.4823
37,299.168522,202.836,93.4823
37,299.201889,207.965,93.4823
37,299.235256,213.095,92.6274
37,299.268623,217.284,92.3709
37,299.30199,221.644,91.7725
37,299.335357,226.773,90.9176
37,299.368724,231.903,90.0626
37,299.402091,236.177,89.2077
37,299.435458,240.452,89.2077
37,299.468825,246.436,89.2077
37,299.502192,250.711,89.2077
37,299.535559,254.986,89.2077
37,299.568926,260.97,89.2077
37,299.602293,265.295,89.4089
37,299.63566,269.519,89.2077
37,299.669027,274.649,90.0626
37,299.702394,278.923,90.0626
37,299.735761,283.198,90.9176
37,299.769128,288.327,90.9176
37,299.802495,292.602,90.9176
37,299.835862,297.732,91.7725
37,299.869229,302.69,92.2854
37,299.902596,306.281,93.4823
37,299.935963,312.009,93.5678
37,299.96933,316.54,94.3372
37,300.002697,322.268,94.4227
37,300.036064,327.654,95.1921
37,300.069431,331.928,95.1921
37,300.102798,336.203,96.0471
37,300.136165,340.477,96.0471
37,300.169532,344.752,95.1921
37,300.202899,349.796,94.9357
37,300.236266,353.301,94.3372
37,300.269633,358.431,94.3372
37,300.303,363.56,94.3372
37,300.336367,366.98,92.6274
37,300.369734,372.109,92.6274
37,300.403101,377.239,91.7725
37,300.436468,382.368,90.9176
37,300.469835,387.498,90.9176
37,300.503202,392.627,90.9176
37,300.536569,398.954,89.8917
37,300.569936,404.083,89.8917
37,300.603303,409.726,90.9176
37,300.63667,414,90.9176
37,300.670037,419.13,90.9176
37,300.703404,423.404,90.9176
37,300.736771,427.679,90.9176
37,300.770138,432.809,90.9176
37,300.803505,437.083,92.6274
37,300.836872,447.342,92.6274
37,300.870239,449.907,92.6274
37,300.903606,453.327,96.0471
37,300.936973,460.819,95.2114
37,300.97034,464.099,95.3631
37,301.003707,469.511,96.1945
37,301.037074,474.7,96.0471
37,301.070441,479.829,96.0471
37,301.103808,484.959,96.0471
37,301.137175,490.088,96.0471
37,301.170542,495.572,97.2891
37,301.203909,500.649,97.254
37,301.237276,505.647,96.389
37,301.270643,509.751,96.0471
37,301.30401,514.881,96.0471
37,301.337377,520.01,96.0471
37,301.370744,524.285,96.0471
37,301.404111,528.559,94.3372
37,301.437478,534.544,94.3372
37,301.470845,541.383,93.4823
37,301.504212,546.505,93.065
37,301.537579,551.639,92.7483
37,301.570946,556.771,92.6771
37,301.604313,562.069,92.6609
38,301.63768,-603.079,3.83259
38,301.671047,-598.45,4.20355
38,301.704414,-593.639,4.65264
38,301.737781,-588.858,4.70062
38,301.771148,-584.166,4.86053
38,301.804515,-579.59,4.84743
38,301.837882,-575.653,5.59675
38,301.871249,-569.155,5.42577
38,301.904616,-565.394,5.59675
38,301.937983,-559.751,5.42577
38,301.97135,-554.622,5.42577
38,302.004717,-550.347,6.28068
38,302.038084,-545.1,5.98588
38,302.071451,-540.772,5.93872
38,302.104818,-535.813,5.42577
38,302.138185,-530.684,5.42577
38,302.171552,-525.554,5.42577
38,302.204919,-521.28,4.57085
38,302.238286,-516.15,5.42577
38,302.271653,-511.021,5.42577
38,302.30502,-506.404,6.1097
38,302.338387,-502.13,6.45166
38,302.371754,-496.014,6.97468
38,302.405121,-491.358,6.28068
38,302.438488,-486.228,6.28068
38,302.471855,-481.069,6.63444
38,302.505222,-476.14,6.62265
38,302.538589,-471.011,6.62265
38,302.571956,-465.881,6.62265
38,302.605323,-461.778,6.96462
38,302.63869,-457.161,6.28068
38,302.672057,-452.544,7.30658
38,302.705424,-447.586,7.64856
38,302.738791,-442.627,7.1356
38,302.772158,-438.182,7.64856
38,302.805525,-434.506,6.70814
38,302.838892,-428.949,7.1356
38,302.872259,-424.674,7.1356
38,302.905626,-419.545,7.1356
38,302.938993,-414.415,7.1356
38,302.97236,-409.286,7.1356
38,303.005727,-405.866,6.28068
38,303.039094,-400.736,6.28068
38,303.072461,-395.607,5.42577
38,303.105828,-391.332,5.42577
38,303.139195,-387.584,5.35999
38,303.172562,-383.125,5.25479
38,303.205929,-378.851,5.25479
38,303.239296,-374.405,4.91281
38,303.272663,-369.959,4.57085
38,303.30603,-365.001,5.0838
38,303.339397,-360.897,5.25479
38,303.372764,-355.939,5.59675
38,303.406131,-351.151,5.42577
38,303.439498,-346.022,5.42577
38,303.472865,-341.32,5.85322
38,303.506232,-336.618,5.42577
38,303.539599,-331.488,5.42577
38,303.572966,-326.359,5.42577
38,303.606333,-322.939,6.28068
38,303.6397,-318.151,6.96462
38,303.673067,-314.732,6.96462
38,303.706434,-310.115,7.99052
38,303.739801,-305.499,9.01642
38,303.773168,-302.079,9.01642
38,303.806535,-296.949,9.01642
38,303.839902,-292.162,8.84544
38,303.873269,-287.887,8.84544
38,303.906636,-283.613,8.84544
38,303.940003,-279.338,8.84544
38,303.97337,-274.209,8.84544
38,304.006737,-270.618,9.35838
38,304.040104,-265.659,8.84544
38,304.073471,-261.385,9.70036
38,304.106838,-256.683,8.41798
38,304.140205,-252.559,8.66942
38,304.173572,-248.219,8.1615
38,304.206939,-243.629,7.85899
38,304.240306,-239.157,7.1356
38,304.273673,-235.335,7.88994
38,304.30704,-230.608,7.99052
38,304.340407,-225.991,9.01642
38,304.373774,-222.401,8.67446
38,304.407141,-217.46,9.31712
38,304.440508,-213.097,9.52348
38,304.473875,-207.525,9.70036
38,304.507242,-203.448,9.56882
38,304.540609,-199.239,10.0949
38,304.573976,-194.872,10.0423
38,304.607343,-190.295,10.358
38,304.64071,-185.81,10.7263
38,304.674077,-180.168,10.5553
38,304.707444,-176.064,11.7522
38,304.740811,-171.29,12.1993
38,304.774178,-167.771,11.8377
38,304.807545,-162.74,12.1993
38,304.840912,-157.94,12.2651
38,304.874279,-154.093,11.8377
38,304.907646,-149.391,12.2651
38,304.941013,-144.261,12.2651
38,304.97438,-140.841,12.2651
38,305.007747,-136.567,13.12
38,305.041114,-131.608,13.462
38,305.074481,-127.334,13.633
38,305.107848,-122.204,13.633
38,305.141215,-117.93,13.462
38,305.174582,-113.655,13.462
38,305.207949,-109.209,12.2651
38,305.241316,-104.08,12.2651
38,305.274683,-100.66,12.2651
38,305.30805,-96.3856,12.2651
38,305.341417,-92.966,12.2651
38,305.374784,-88.6914,12.2651
38,305.408151,-83.7329,13.462
38,305.441518,-80.1422,13.12
38,305.474885,-75.0127,13.9749
38,305.508252,-70.9091,14.3169
38,305.541619,-66.4635,13.9749
38,305.574986,-61.334,13.9749
38,305.608353,-57.0594,13.9749
38,305.64172,-52.7848,14.8299
38,305.675087,-49.3652,14.8299
38,305.708454,-44.4066,15.1718
38,305.741821,-39.4481,15.5138
38,305.775188,-34.8316,15.6848
38,305.808555,-31.4974,16.7962
38,305.841922,-22.8627,16.5397
38,305.875289,-21.0082,17.947
38,305.908656,-17.7332,17.3946
38,305.942023,-15.1684,18.2495
38,305.97539,-9.18402,16.5397
38,306.008757,-5.08042,16.1977
38,306.042124,-1.48976,16.5397
38,306.075491,3.63975,16.5397
38,306.108858,7.45401,16.8028
38,306.142225,12.1889,16.5397
38,306.175592,15.6086,17.3946
38,306.208959,20.7381,16.5397
38,306.242326,24.1578,16.5397
38,306.275693,28.0049,16.1122
38,306.30906,32.707,16.5397
38,306.342427,36.5541,16.1122
38,306.375794,41.2561,16.5397
38,306.409161,45.5307,15.6848
38,306.442528,50.2905,17.048
38,306.475895,54.0799,16.5397
38,306.509262,58.0125,17.5656
38,306.542629,61.4322,17.2236
38,306.575996,66.9037,17.3946
38,306.609363,69.9814,17.2236
38,306.64273,74.8544,17.4801
38,306.676097,78.5305,17.2236
38,306.709464,84.002,17.3946
38,306.742831,87.5927,17.9076
38,306.776198,92.5512,18.2495
38,306.809565,96.8258,19.1045
38,306.842932,101.784,20.3013
38,306.876299,106.23,20.8143
38,306.909666,111.359,20.8143
38,306.943033,114.779,20.8143
38,306.9764,119.909,20.8143
38,307.009767,123.67,20.6433
38,307.043134,128.458,20.8143
38,307.076501,132.732,20.8143
38,307.109868,137.862,20.8143
38,307.143235,141.282,20.8143
38,307.176602,146.411,20.8143
38,307.209969,149.831,19.9594
38,307.243336,154.135,20.3131
38,307.276703,158.551,19.6174
38,307.31007,163.509,19.1045
38,307.343437,167.1,19.6174
38,307.376804,171.469,19.7235
38,307.410171,175.649,19.6174
38,307.443538,180.095,19.2754
38,307.476905,184.198,19.6174
38,307.510272,188.644,19.2754
38,307.543639,193.432,19.1045
38,307.577006,198.561,19.1045
